ANNEE,SEXE,AGE_CAT,CSP,AGGLOMERATION,DIPLOME,REGION,INTERNET,EQUIPEMENT,DIVERTISSEMENT,EMPLFORM,COMMUNICATION,ADMINISTRATIF,ACHATS,SECURITE,AGE
2007,Homme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Non,,47
2007,Homme,25-39 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,35
2007,Femme,60-69 ans,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Non,,64
2007,Femme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,47
2007,Femme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Non,Oui,Non,Oui,,Oui,Oui,,23
2007,Femme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,20
2007,Femme,40-59 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Non,Non,,41
2007,Femme,70 ans et plus,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Oui,,70
2007,Homme,25-39 ans,Ouvrier,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,38
2007,Homme,60-69 ans,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,,,,,,64
2007,Homme,25-39 ans,Ouvrier,Communes rurales,Non diplômé,,Oui,Oui,Non,Non,,Oui,Oui,,25
2007,Femme,18-24 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Oui,Non,,21
2007,Homme,18-24 ans,Autre inactif,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Non,Non,,18
2007,Femme,40-59 ans,Employé,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,51
2007,Homme,40-59 ans,Ouvrier,Agglomération parisienne,BEPC,,Non,Oui,Non,,,,,,53
2007,Homme,18-24 ans,Autre inactif,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Non,Oui,,19
2007,Femme,40-59 ans,Employé,Agglomération parisienne,Non diplômé,,Oui,Oui,Non,Oui,,Oui,Oui,,50
2007,Femme,40-59 ans,Retraité,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Oui,Non,,56
2007,Homme,40-59 ans,Ouvrier,Agglomération parisienne,Non diplômé,,Oui,Oui,Non,,,,,,49
2007,Homme,70 ans et plus,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,76
2007,Femme,18-24 ans,Autre inactif,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,22
2007,Femme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Oui,,36
2007,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,61
2007,Homme,40-59 ans,Cadre,Agglomération parisienne,Non diplômé,,Non,Oui,Non,Non,,Non,Oui,,56
2007,Homme,70 ans et plus,Retraité,Agglomération parisienne,Non diplômé,,Non,Non,Non,,,,,,80
2007,Homme,70 ans et plus,Retraité,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Non,Oui,,82
2007,Homme,40-59 ans,Employé,Agglomération parisienne,Non diplômé,,Oui,Oui,Non,,,,,,44
2007,Femme,18-24 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Oui,Oui,,24
2007,Femme,25-39 ans,Personne au foyer,Agglomération parisienne,Non diplômé,,Oui,Oui,Non,,,,,,34
2007,Homme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,39
2007,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Non,,Non,Non,,63
2007,Homme,40-59 ans,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,59
2007,Homme,60-69 ans,Retraité,Communes rurales,Non diplômé,,Non,Oui,Non,Non,,Non,Non,,62
2007,Femme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,93
2007,Homme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,82
2007,Femme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,80
2007,Homme,60-69 ans,Retraité,Communes rurales,Diplômé du supérieur,,Non,Oui,Non,Non,,Non,Non,,61
2007,Homme,40-59 ans,Ouvrier,Communes rurales,BEPC,,Non,Oui,Non,Non,,Non,Non,,42
2007,Femme,25-39 ans,Profession Intermédiaire,Communes rurales,Diplômé du supérieur,,Non,Oui,Non,Oui,,Oui,Oui,,34
2007,Homme,40-59 ans,Ouvrier,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,Non,,Non,Oui,,45
2007,Homme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Non,,37
2007,Homme,18-24 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,,Oui,Oui,,22
2007,Femme,40-59 ans,Employé,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,41
2007,Homme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,36
2007,Homme,70 ans et plus,Retraité,Plus de 100 000 hab.,BEPC,,Non,Non,Non,,,,,,70
2007,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Non,,Non,Oui,,44
2007,Homme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,34
2007,Homme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Non,,34
2007,Homme,40-59 ans,Ouvrier,Plus de 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,46
2007,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,59
2007,Femme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,38
2007,Femme,60-69 ans,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,,,,,,62
2007,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,59
2007,Homme,18-24 ans,Autre inactif,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Oui,,Oui,Non,,21
2007,Femme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,37
2007,Femme,70 ans et plus,Personne au foyer,Plus de 100 000 hab.,Non diplômé,,Non,Non,Non,,,,,,80
2007,Homme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,36
2007,Homme,40-59 ans,Profession Intermédiaire,2 000 à 20 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Non,,54
2007,Femme,18-24 ans,Employé,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Oui,,Oui,Non,,21
2007,Homme,40-59 ans,Employé,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,48
2007,Homme,40-59 ans,Cadre,2 000 à 20 000 hab.,Non diplômé,,Oui,Oui,Non,Non,,Non,Oui,,58
2007,Femme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,80
2007,Homme,18-24 ans,Autre inactif,Communes rurales,BEPC,,Non,Oui,Non,Non,,Non,Non,,18
2007,Homme,25-39 ans,Ouvrier,Communes rurales,BEPC,,Non,Oui,Non,Non,,Non,Non,,27
2007,Femme,25-39 ans,Profession Intermédiaire,Communes rurales,BEPC,,Non,Oui,Non,Non,,Non,Non,,36
2007,Homme,18-24 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,Oui,,Non,Non,,24
2007,Homme,60-69 ans,Indépendant,20 000 à 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,68
2007,Homme,25-39 ans,Ouvrier,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,Non,,Non,Non,,35
2007,Homme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,39
2007,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,Non,,Non,Non,,68
2007,Homme,60-69 ans,Retraité,Communes rurales,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,61
2007,Homme,70 ans et plus,Retraité,Communes rurales,BAC,,Oui,Oui,Non,Non,,Non,Non,,87
2007,Femme,25-39 ans,Employé,Communes rurales,BEPC,,Non,Oui,Non,Non,,Oui,Non,,27
2007,Femme,40-59 ans,Ouvrier,Communes rurales,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,44
2007,Homme,40-59 ans,Employé,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,42
2007,Femme,25-39 ans,Employé,Communes rurales,BEPC,,Non,Non,Non,,,,,,28
2007,Homme,40-59 ans,Indépendant,Communes rurales,BEPC,,Non,Non,Non,Non,,Non,Non,,57
2007,Homme,25-39 ans,Profession Intermédiaire,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Non,,27
2007,Femme,40-59 ans,Profession Intermédiaire,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Non,,55
2007,Femme,25-39 ans,Ouvrier,Agglomération parisienne,BEPC,,Oui,Oui,Non,Oui,,Non,Non,,27
2007,Femme,18-24 ans,Employé,Agglomération parisienne,BEPC,,Non,Non,Non,,,,,,21
2007,Femme,40-59 ans,Personne au foyer,Agglomération parisienne,BEPC,,Non,Oui,Non,,,,,,49
2007,Homme,40-59 ans,Employé,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,48
2007,Homme,25-39 ans,Profession Intermédiaire,Agglomération parisienne,BEPC,,Oui,Oui,Non,,,,,,31
2007,Homme,70 ans et plus,Retraité,Agglomération parisienne,BEPC,,Non,Oui,Non,Non,,Non,Non,,80
2007,Femme,70 ans et plus,Retraité,Agglomération parisienne,Non diplômé,,Non,Oui,Non,,,,,,81
2007,Homme,40-59 ans,Employé,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,44
2007,Femme,40-59 ans,Employé,Agglomération parisienne,BEPC,,Oui,Oui,Non,Oui,,Oui,Oui,,50
2007,Homme,60-69 ans,Retraité,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Oui,Non,,65
2007,Homme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,23
2007,Homme,25-39 ans,Profession Intermédiaire,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,35
2007,Homme,25-39 ans,Indépendant,Communes rurales,BEPC,,Oui,Oui,Non,Oui,,Oui,Oui,,39
2007,Femme,25-39 ans,Employé,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Non,,30
2007,Femme,40-59 ans,Employé,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,Non,,Oui,Oui,,55
2007,Homme,25-39 ans,Ouvrier,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,35
2007,Femme,18-24 ans,Autre inactif,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,22
2007,Femme,40-59 ans,Employé,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,45
2007,Homme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,82
2007,Homme,40-59 ans,Cadre,Communes rurales,BEPC,,Oui,Oui,Non,Oui,,Oui,Non,,43
2007,Homme,40-59 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Non,,Non,Non,,48
2007,Homme,40-59 ans,Retraité,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,59
2007,Femme,40-59 ans,Ouvrier,20 000 à 100 000 hab.,Non diplômé,,Oui,Oui,Non,Non,,Oui,Non,,40
2007,Homme,40-59 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Non,Oui,,50
2007,Homme,25-39 ans,Ouvrier,Communes rurales,Diplômé du supérieur,,Non,Oui,Non,Non,,Non,Non,,35
2007,Homme,25-39 ans,Ouvrier,Communes rurales,BEPC,,Non,Oui,Non,Oui,,Oui,Oui,,34
2007,Femme,40-59 ans,Profession Intermédiaire,Communes rurales,BEPC,,Oui,Oui,Non,Non,,Non,Non,,46
2007,Homme,25-39 ans,Employé,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,29
2007,Femme,60-69 ans,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,60
2007,Homme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,80
2007,Homme,25-39 ans,Ouvrier,20 000 à 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,30
2007,Homme,25-39 ans,Profession Intermédiaire,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,Non,,Non,Non,,33
2007,Femme,40-59 ans,Employé,20 000 à 100 000 hab.,Non diplômé,,Oui,Oui,Non,,,,,,43
2007,Femme,18-24 ans,Profession Intermédiaire,20 000 à 100 000 hab.,BAC,,Non,Oui,Non,Non,,Non,Non,,21
2007,Femme,25-39 ans,Employé,Communes rurales,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,34
2007,Femme,25-39 ans,Profession Intermédiaire,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,29
2007,Femme,25-39 ans,Employé,Communes rurales,BAC,,Oui,Oui,Non,Oui,,Oui,Oui,,34
2007,Homme,25-39 ans,Profession Intermédiaire,Communes rurales,BAC,,Non,Oui,Non,Non,,Non,Non,,36
2007,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,56
2007,Femme,25-39 ans,Employé,Plus de 100 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Oui,,Oui,Non,,27
2007,Homme,18-24 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,,Non,Oui,,24
2007,Femme,40-59 ans,Employé,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,48
2007,Femme,60-69 ans,Retraité,Agglomération parisienne,BEPC,,Oui,Oui,Non,,,,,,69
2007,Femme,70 ans et plus,Retraité,Agglomération parisienne,Diplômé du supérieur,,Non,Non,Non,,,,,,75
2007,Femme,18-24 ans,Autre inactif,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Oui,Oui,,20
2007,Homme,70 ans et plus,Retraité,Agglomération parisienne,Non diplômé,,Non,Oui,Non,,,,,,80
2007,Femme,70 ans et plus,Personne au foyer,Agglomération parisienne,Non diplômé,,Non,Oui,Non,,,,,,70
2007,Femme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,BAC,,Non,Oui,Non,Non,,Non,Non,,40
2007,Femme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,43
2007,Femme,25-39 ans,Personne au foyer,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Oui,Non,,28
2007,Femme,40-59 ans,Personne au foyer,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Non,Non,,58
2007,Femme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Non,,42
2007,Femme,25-39 ans,Autre inactif,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Non,Oui,,29
2007,Homme,18-24 ans,Autre inactif,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Non,Non,,19
2007,Femme,18-24 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Oui,Non,,23
2007,Homme,18-24 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Oui,Oui,,23
2007,Homme,40-59 ans,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,50
2007,Femme,60-69 ans,Retraité,Agglomération parisienne,Non diplômé,,Non,Non,Non,,,,,,64
2007,Femme,40-59 ans,Employé,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,,Oui,Non,,52
2007,Femme,70 ans et plus,Retraité,2 000 à 20 000 hab.,Non diplômé,,Non,Non,Non,,,,,,84
2007,Femme,70 ans et plus,Personne au foyer,2 000 à 20 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,77
2007,Homme,40-59 ans,Ouvrier,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,,Non,Oui,,52
2007,Homme,25-39 ans,Indépendant,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,Non,,Oui,Non,,35
2007,Homme,40-59 ans,Retraité,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,,,,,,59
2007,Homme,40-59 ans,Ouvrier,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,,Non,Oui,,42
2007,Femme,18-24 ans,Personne au foyer,2 000 à 20 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,21
2007,Homme,40-59 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,53
2007,Femme,40-59 ans,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,56
2007,Femme,25-39 ans,Employé,Agglomération parisienne,BAC,,Non,Oui,Non,,,,,,26
2007,Homme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Non,Oui,Non,Oui,,Non,Non,,24
2007,Homme,25-39 ans,Ouvrier,Agglomération parisienne,Non diplômé,,Non,Oui,Non,,,,,,35
2007,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,29
2007,Homme,60-69 ans,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,67
2007,Femme,40-59 ans,Personne au foyer,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,48
2007,Femme,40-59 ans,Personne au foyer,Agglomération parisienne,BEPC,,Non,Oui,Non,,,,,,48
2007,Femme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,21
2007,Homme,70 ans et plus,Retraité,Agglomération parisienne,Non diplômé,,Non,Non,Non,,,,,,76
2007,Femme,70 ans et plus,Retraité,Agglomération parisienne,Non diplômé,,Non,Oui,Non,,,,,,76
2007,Homme,25-39 ans,Ouvrier,Agglomération parisienne,BEPC,,Oui,Oui,Non,Oui,,Non,Oui,,28
2007,Homme,60-69 ans,Retraité,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,68
2007,Femme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,33
2007,Homme,40-59 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,43
2007,Femme,40-59 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,41
2007,Homme,18-24 ans,Employé,Agglomération parisienne,BEPC,,Non,Oui,Non,,,,,,18
2007,Homme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Non,,Oui,Non,,38
2007,Femme,18-24 ans,Autre inactif,Plus de 100 000 hab.,BAC,,Non,Oui,Non,Oui,,Oui,Non,,23
2007,Femme,18-24 ans,Employé,Plus de 100 000 hab.,BAC,,Non,Oui,Non,Non,,Oui,Non,,22
2007,Homme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,30
2007,Femme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,25
2007,Femme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,31
2007,Homme,25-39 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,31
2007,Homme,18-24 ans,Autre inactif,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,,Oui,Oui,,20
2007,Femme,25-39 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,33
2007,Homme,40-59 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,,,,,,44
2007,Homme,18-24 ans,Autre inactif,2 000 à 20 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Non,,20
2007,Homme,60-69 ans,Retraité,2 000 à 20 000 hab.,BAC,,Non,Oui,Non,,,,,,61
2007,Femme,18-24 ans,Autre inactif,Communes rurales,BAC,,Oui,Oui,Non,Oui,,Non,Non,,21
2007,Homme,60-69 ans,Retraité,Communes rurales,BAC,,Oui,Oui,Non,Non,,Non,Non,,61
2007,Homme,40-59 ans,Retraité,Communes rurales,BAC,,Oui,Oui,Non,Non,,Oui,Non,,57
2007,Femme,25-39 ans,Employé,Communes rurales,BEPC,,Non,Non,Non,,,,,,28
2007,Homme,25-39 ans,Cadre,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,29
2007,Homme,18-24 ans,Autre inactif,Communes rurales,BAC,,Non,Oui,Non,,,,,,20
2007,Femme,40-59 ans,Employé,Communes rurales,BEPC,,Non,Oui,Non,,,,,,57
2007,Homme,40-59 ans,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,Non,,Non,Oui,,57
2007,Femme,40-59 ans,Indépendant,Communes rurales,BEPC,,Oui,Oui,Non,Non,,Non,Oui,,46
2007,Femme,25-39 ans,Employé,Communes rurales,BAC,,Non,Oui,Non,,,,,,33
2007,Homme,25-39 ans,Ouvrier,Communes rurales,BEPC,,Non,Non,Non,,,,,,34
2007,Homme,40-59 ans,Indépendant,Communes rurales,BEPC,,Oui,Oui,Non,Non,,Oui,Non,,58
2007,Femme,40-59 ans,Employé,Communes rurales,BEPC,,Non,Non,Non,,,,,,58
2007,Femme,25-39 ans,Cadre,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,35
2007,Femme,18-24 ans,Autre inactif,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,22
2007,Femme,40-59 ans,Personne au foyer,Communes rurales,Non diplômé,,Non,Oui,Non,,,,,,50
2007,Femme,40-59 ans,Employé,Communes rurales,BEPC,,Non,Oui,Non,,,,,,50
2007,Femme,25-39 ans,Employé,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,36
2007,Femme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,21
2007,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Oui,,26
2007,Femme,60-69 ans,Retraité,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,61
2007,Femme,60-69 ans,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,60
2007,Femme,25-39 ans,Personne au foyer,Communes rurales,BEPC,,Non,Oui,Non,Non,,Non,Non,,25
2007,Femme,18-24 ans,Profession Intermédiaire,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,,Oui,Oui,,24
2007,Femme,40-59 ans,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,Non,,Oui,Non,,59
2007,Homme,25-39 ans,Ouvrier,Communes rurales,BEPC,,Non,Oui,Non,,,,,,35
2007,Homme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Non,,Non,Non,,33
2007,Homme,25-39 ans,Ouvrier,Agglomération parisienne,BEPC,,Non,Oui,Non,Non,,Non,Non,,28
2007,Femme,25-39 ans,Employé,Agglomération parisienne,BEPC,,Non,Oui,Non,Non,,Non,Non,,26
2007,Femme,25-39 ans,Employé,Agglomération parisienne,BEPC,,Non,Oui,Non,,,,,,38
2007,Femme,40-59 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,,,,,,46
2007,Homme,40-59 ans,Ouvrier,Agglomération parisienne,BEPC,,Non,Non,Non,,,,,,58
2007,Femme,25-39 ans,Personne au foyer,Agglomération parisienne,Diplômé du supérieur,,Non,Oui,Non,Oui,,Oui,Non,,28
2007,Femme,18-24 ans,Autre inactif,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Non,Non,,19
2007,Homme,18-24 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,,Oui,Oui,,21
2007,Femme,70 ans et plus,Personne au foyer,Agglomération parisienne,Non diplômé,,Non,Non,Non,,,,,,89
2007,Femme,25-39 ans,Employé,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,,Oui,Oui,,36
2007,Femme,60-69 ans,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,68
2007,Femme,40-59 ans,Employé,Agglomération parisienne,BEPC,,Non,Oui,Non,Non,,Oui,Non,,46
2007,Homme,40-59 ans,Personne au foyer,Agglomération parisienne,Non diplômé,,Oui,Oui,Non,Non,,Non,Non,,59
2007,Homme,25-39 ans,Indépendant,Communes rurales,BEPC,,Oui,Oui,Non,Non,,Non,Non,,36
2007,Homme,40-59 ans,Indépendant,Communes rurales,BEPC,,Oui,Oui,Non,,,,,,56
2007,Femme,18-24 ans,Autre inactif,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,,Non,Non,,18
2007,Femme,70 ans et plus,Retraité,2 000 à 20 000 hab.,Non diplômé,,Non,Non,Non,,,,,,86
2007,Femme,40-59 ans,Profession Intermédiaire,2 000 à 20 000 hab.,BAC,,Oui,Oui,Non,Non,,Oui,Oui,,42
2007,Femme,25-39 ans,Employé,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Non,,25
2007,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Non,,30
2007,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,,Oui,Non,,29
2007,Femme,40-59 ans,Employé,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,,Non,Non,,43
